transacao_id,usuario_id,data_transacao,mes_referencia,descricao_original,descricao_normalizada,valor,tipo,categoria,subcategoria,estabelecimento,forma_pagamento,parcelas,recorrente,canal,estado,cidade,split,fonte
TX000123163,USR001089,2025-07-01,2025-07,Supergasbra 435,supergasbra 435,74.71,DESPESA,MORADIA,GAS,Supergasbras,CARTAO_CREDITO,1,1,DEBITO_AUTOMATICO,GO,Aparecida de Goiania,TRAIN,SINTETICO
TX000123390,USR001091,2025-07-01,2025-07,UCI CINEMA,uci cinema,2408.19,DESPESA,LAZER,CINEMA,UCI Cinema,CARTAO_DEBITO,1,0,DEBITO_AUTOMATICO,MG,Uberlandia,TRAIN,SINTETICO
TX000123603,USR001093,2025-07-01,2025-07,MERCADO SAO JOSE,mercado sao jose,303.75,DESPESA,ALIMENTACAO,SUPERMERCADO,Mercado Sao Jose,PIX,1,0,ATM,PE,Recife,TRAIN,SINTETICO
TX000123605,USR001093,2025-07-01,2025-07,Padaria*Central,padaria central,858.9,DESPESA,ALIMENTACAO,RESTAURANTE,Padaria Central,CARTAO_CREDITO,1,0,DEBITO_AUTOMATICO,PE,Recife,TRAIN,SINTETICO
TX000124084,USR001097,2025-07-01,2025-07,DROGASIL,drogasil,690.35,DESPESA,SAUDE,FARMACIA,Drogasil,CARTAO_DEBITO,12,0,DEBITO_AUTOMATICO,SC,Florianopolis,TEST,SINTETICO
TX000124490,USR001101,2025-07-01,2025-07,Posto Sh 234 COMB,posto sh 234 comb,1437.9,DESPESA,TRANSPORTE,COMBUSTIVEL,Posto Shell,DEBITO_AUTOMATICO,1,0,ATM,ES,Vitoria,TRAIN,SINTETICO
TX000124809,USR001104,2025-07-01,2025-07,Sabesp,sabesp,162.12,DESPESA,MORADIA,AGUA,Sabesp,CARTAO_CREDITO,1,1,POS,ES,Serra,TRAIN,SINTETICO
TX000124931,USR001105,2025-07-01,2025-07,L4NC Conta de Energia BA,l4nc conta de energia ba,174.05,DESPESA,MORADIA,ENERGIA,Conta de Energia,PIX,1,0,POS,SC,Florianopolis,TRAIN,SINTETICO
TX000125726,USR001112,2025-07-01,2025-07,Diagnosticos Brasil,diagnosticos brasil,960.77,DESPESA,SAUDE,EXAMES,Diagnosticos Brasil,CARTAO_DEBITO,12,0,DEBITO_AUTOMATICO,RS,Porto Alegre,TRAIN,SINTETICO
TX000126642,USR001120,2025-07-01,2025-07,SALARIO-EMPRESA,salario empresa,3753.28,RECEITA,RENDA,SALARIO,Salario Empresa,CREDITO_CONTA,1,1,DEPOSITO,DF,Brasilia,TRAIN,SINTETICO
TX000127312,USR001126,2025-07-01,2025-07,Fundo de Investiment 42,fundo de investiment 42,629.82,INVESTIMENTO,INVESTIMENTOS,FUNDO,Fundo de Investimento,DEBITO_CONTA,1,1,APP,CE,Juazeiro do Norte,TRAIN,SINTETICO
TX000127650,USR001129,2025-07-01,2025-07,PARCELA FINANCIAMENTO,parcela financiamento,51.48,DESPESA,DIVIDAS,FINANCIAMENTO,Parcela Financiamento,DINHEIRO,1,1,APP,ES,Serra,TRAIN,SINTETICO
TX000128325,USR001135,2025-07-01,2025-07,Atacadao,atacadao,1129.03,DESPESA,ALIMENTACAO,SUPERMERCADO,Atacadao,CARTAO_CREDITO,1,0,POS,SP,Campinas,VALIDATION,SINTETICO
TX000128328,USR001135,2025-07-01,2025-07,LANC Posto Ipiranga CE,lanc posto ipiranga ce,330.38,DESPESA,TRANSPORTE,COMBUSTIVEL,Posto Ipiranga,CARTAO_CREDITO,1,0,WEB,SP,Campinas,VALIDATION,SINTETICO
TX000128430,USR001136,2025-07-01,2025-07,Lab Sa 614,lab sa 614,1357.98,DESPESA,SAUDE,EXAMES,Lab Saude,DEBITO_AUTOMATICO,4,0,DEBITO_AUTOMATICO,RJ,Duque de Caxias,VALIDATION,SINTETICO
TX000128649,USR001138,2025-07-01,2025-07,LIVRARIA-CULTURA,livraria cultura,369.48,DESPESA,EDUCACAO,LIVROS,Livraria Cultura,CARTAO_CREDITO,3,0,APP,SC,Florianopolis,TEST,SINTETICO
TX000128882,USR001140,2025-07-01,2025-07,DEB Indrive 4971,deb indrive 4971,295.77,DESPESA,TRANSPORTE,APLICATIVO,Indrive,CARTAO_CREDITO,1,0,ATM,BA,Vitoria da Conquista,TRAIN,SINTETICO
TX000128884,USR001140,2025-07-01,2025-07,Credito*Salario,credito salario,8158.27,RECEITA,RENDA,SALARIO,Credito Salario,CREDITO_CONTA,1,1,DEPOSITO,BA,Vitoria da Conquista,TRAIN,SINTETICO
TX000129108,USR001142,2025-07-01,2025-07,Folha de Pagamen 243,folha de pagamen 243,6101.22,RECEITA,RENDA,SALARIO,Folha de Pagamento,CREDITO_CONTA,1,1,DEPOSITO,ES,Cariacica,TRAIN,SINTETICO
TX000130577,USR001155,2025-07-01,2025-07,Locador Residencial 31,locador residencial 31,4676.07,DESPESA,MORADIA,ALUGUEL,Locador Residencial,PIX,1,1,WEB,DF,Brasilia,VALIDATION,SINTETICO
TX000130692,USR001156,2025-07-01,2025-07,Pao*de*Acucar,pao de acucar,1692.78,DESPESA,ALIMENTACAO,SUPERMERCADO,Pao de Acucar,PIX,1,1,APP,SC,Florianopolis,VALIDATION,SINTETICO
TX000130804,USR001157,2025-07-01,2025-07,Tokio*Marine,tokio marine,275.57,DESPESA,SERVICOS,SEGURO,Tokio Marine,CARTAO_CREDITO,1,0,WEB,RS,Pelotas,TEST,SINTETICO
TX000130806,USR001157,2025-07-01,2025-07,Diagnosticos Brasil 724,diagnosticos brasil 724,453.04,DESPESA,SAUDE,EXAMES,Diagnosticos Brasil,CARTAO_DEBITO,1,0,DEBITO_AUTOMATICO,RS,Pelotas,TEST,SINTETICO
TX000131025,USR001159,2025-07-01,2025-07,Google*One,google one,1578.11,DESPESA,SERVICOS,ASSINATURA,Google One,PIX,1,1,DEBITO_AUTOMATICO,PR,Londrina,TEST,SINTETICO
TX000131123,USR001160,2025-07-01,2025-07,NATURA,natura,71.37,DESPESA,COMPRAS,BELEZA,Natura,CARTAO_DEBITO,1,0,ATM,BA,Salvador,TRAIN,SINTETICO
TX000131125,USR001160,2025-07-01,2025-07,Burger Kin 411,burger kin 411,70.36,DESPESA,ALIMENTACAO,RESTAURANTE,Burger King,CARTAO_CREDITO,1,0,APP,BA,Salvador,TRAIN,SINTETICO
TX000131128,USR001160,2025-07-01,2025-07,PGTO Curso Online Tech ES,pgto curso online tech es,858.74,DESPESA,EDUCACAO,CURSO,Curso Online Tech,DINHEIRO,2,0,APP,BA,Salvador,TRAIN,SINTETICO
TX000131133,USR001160,2025-07-01,2025-07,Salario*Empresa,salario empresa,6365.06,RECEITA,RENDA,SALARIO,Salario Empresa,CREDITO_CONTA,1,1,DEPOSITO,BA,Salvador,TRAIN,SINTETICO
TX000131248,USR001161,2025-07-01,2025-07,Reembo 112,reembo 112,881.58,RECEITA,RENDA,REEMBOLSO,Reembolso,PIX,1,0,APP,SC,Florianopolis,TRAIN,SINTETICO
TX000131697,USR001165,2025-07-01,2025-07,REEMBOLSO,reembolso,256.77,RECEITA,RENDA,REEMBOLSO,Reembolso,PIX,1,0,APP,DF,Brasilia,TRAIN,SINTETICO
TX000132142,USR001169,2025-07-01,2025-07,Ultrag 304 GAS,ultrag 304 gas,1121.24,DESPESA,MORADIA,GAS,Ultragaz,DEBITO_AUTOMATICO,1,1,APP,SP,Sao Paulo,TRAIN,SINTETICO
TX000132500,USR001172,2025-07-01,2025-07,Alur 546,alur 546,121.92,DESPESA,EDUCACAO,CURSO,Alura,CARTAO_CREDITO,1,0,POS,PR,Maringa,TRAIN,SINTETICO
TX000133073,USR001177,2025-07-01,2025-07,UNIMED,unimed,979.13,DESPESA,SAUDE,PLANO_SAUDE,Unimed,CARTAO_CREDITO,1,1,ATM,RS,Porto Alegre,TEST,SINTETICO
TX000133759,USR001183,2025-07-01,2025-07,Mercado Sao Jo 755,mercado sao jo 755,936.71,DESPESA,ALIMENTACAO,SUPERMERCADO,Mercado Sao Jose,PIX,1,0,POS,SC,Blumenau,TRAIN,SINTETICO
TX000134228,USR001187,2025-07-01,2025-07,PGTO Dropbox 7468,pgto dropbox 7468,606.1,DESPESA,SERVICOS,ASSINATURA,Dropbox,CARTAO_DEBITO,1,1,POS,PR,Curitiba,TRAIN,SINTETICO
TX000134679,USR001191,2025-07-01,2025-07,Administradora Condominial,administradora condominial,848.64,DESPESA,MORADIA,CONDOMINIO,Administradora Condominial,BOLETO,1,1,DEBITO_AUTOMATICO,SP,Campinas,TRAIN,SINTETICO
TX000135460,USR001198,2025-07-01,2025-07,MAGAZINE-LUIZA,magazine luiza,2070.27,DESPESA,COMPRAS,ELETRONICOS,Magazine Luiza,PIX,10,0,ATM,BA,Salvador,TEST,SINTETICO
TX000136160,USR001204,2025-07-01,2025-07,CAFE DO PONTO,cafe do ponto,8707.9,DESPESA,ALIMENTACAO,CAFETERIA,Cafe do Ponto,PIX,1,0,DEBITO_AUTOMATICO,DF,Brasilia,TRAIN,SINTETICO
TX000136617,USR001208,2025-07-01,2025-07,Lava*Jato*Premium,lava jato premium,62.94,DESPESA,TRANSPORTE,MANUTENCAO_VEICULO,Lava Jato Premium,BOLETO,1,0,POS,RS,Caxias do Sul,TRAIN,SINTETICO
TX000138494,USR001225,2025-07-01,2025-07,Burger King 123,burger king 123,207.61,DESPESA,ALIMENTACAO,RESTAURANTE,Burger King,CARTAO_DEBITO,1,0,ATM,DF,Brasilia,TRAIN,SINTETICO
TX000138611,USR001226,2025-07-01,2025-07,DEB Pneus Center ES MANU,deb pneus center es manu,1734.84,DESPESA,TRANSPORTE,MANUTENCAO_VEICULO,Pneus Center,DEBITO_AUTOMATICO,1,0,APP,SC,Florianopolis,TRAIN,SINTETICO
TX000139638,USR001235,2025-07-01,2025-07,TESOURO DIRETO,tesouro direto,193.92,INVESTIMENTO,INVESTIMENTOS,RENDA_FIXA,Tesouro Direto,DEBITO_CONTA,1,0,APP,SP,Sorocaba,VALIDATION,SINTETICO
TX000139742,USR001236,2025-07-01,2025-07,PGTO Amazon ELET,pgto amazon elet,6191.03,DESPESA,COMPRAS,ELETRONICOS,Amazon,CARTAO_CREDITO,1,0,ATM,BA,Salvador,VALIDATION,SINTETICO
TX000140075,USR001239,2025-07-01,2025-07,ADMINISTRADORA-CONDOMINIAL,administradora condominial,657.98,DESPESA,MORADIA,CONDOMINIO,Administradora Condominial,CARTAO_DEBITO,1,1,POS,GO,Aparecida de Goiania,TEST,SINTETICO
TX000140188,USR001240,2025-07-01,2025-07,SABESP,sabesp,655.6,DESPESA,MORADIA,AGUA,Sabesp,PIX,1,1,DEBITO_AUTOMATICO,RS,Caxias do Sul,TRAIN,SINTETICO
TX000140413,USR001242,2025-07-01,2025-07,CAFETERIA BRASIL,cafeteria brasil,457.95,DESPESA,ALIMENTACAO,CAFETERIA,Cafeteria Brasil,PIX,1,0,APP,ES,Vitoria,TRAIN,SINTETICO
TX000140534,USR001243,2025-07-01,2025-07,CASA-DO-PAO-DE-QUEIJO,casa do pao de queijo,241.48,DESPESA,ALIMENTACAO,CAFETERIA,Casa do Pao de Queijo,DEBITO_AUTOMATICO,1,0,WEB,ES,Vila Velha,TRAIN,SINTETICO
TX000140653,USR001244,2025-07-01,2025-07,Porto*Seguro,porto seguro,306.88,DESPESA,SERVICOS,SEGURO,Porto Seguro,PIX,1,1,WEB,SP,Sao Paulo,TRAIN,SINTETICO
TX000140660,USR001244,2025-07-01,2025-07,Plano PGBL,plano pgbl,380.13,INVESTIMENTO,INVESTIMENTOS,PREVIDENCIA,Plano PGBL,DEBITO_CONTA,1,1,APP,SP,Sao Paulo,TRAIN,SINTETICO
TX000140975,USR001247,2025-07-01,2025-07,COMPRA Locador Residencial BR,compra locador residencial br,286.24,DESPESA,MORADIA,ALUGUEL,Locador Residencial,CARTAO_DEBITO,1,1,DEBITO_AUTOMATICO,GO,Anapolis,TRAIN,SINTETICO
TX000140977,USR001247,2025-07-01,2025-07,Vivo Fibra,vivo fibra,179.83,DESPESA,SERVICOS,INTERNET,Vivo Fibra,DEBITO_AUTOMATICO,1,1,WEB,GO,Anapolis,TRAIN,SINTETICO
TX000141334,USR001250,2025-07-01,2025-07,Adobe,adobe,328.47,DESPESA,SERVICOS,ASSINATURA,Adobe,CARTAO_DEBITO,1,0,DEBITO_AUTOMATICO,RJ,Duque de Caxias,TRAIN,SINTETICO
TX000141723,USR001253,2025-07-01,2025-07,CLARO INTERNET,claro internet,1517.05,DESPESA,SERVICOS,INTERNET,Claro Internet,CARTAO_DEBITO,1,1,WEB,ES,Cariacica,TRAIN,SINTETICO
TX000142662,USR001261,2025-07-01,2025-07,CAFETERIA-BRASIL,cafeteria brasil,350.83,DESPESA,ALIMENTACAO,CAFETERIA,Cafeteria Brasil,CARTAO_CREDITO,1,0,ATM,GO,Anapolis,TRAIN,SINTETICO
TX000142876,USR001263,2025-07-01,2025-07,SYMPLA,sympla,310.99,DESPESA,LAZER,EVENTOS,Sympla,CARTAO_CREDITO,1,0,POS,CE,Juazeiro do Norte,TRAIN,SINTETICO
TX000142879,USR001263,2025-07-01,2025-07,Lab*Saude,lab saude,514.89,DESPESA,SAUDE,EXAMES,Lab Saude,CARTAO_CREDITO,3,0,POS,CE,Juazeiro do Norte,TRAIN,SINTETICO
TX000143558,USR001269,2025-07-01,2025-07,FOLHA-DE-PAGAMENTO,folha de pagamento,1903.12,RECEITA,RENDA,SALARIO,Folha de Pagamento,CREDITO_CONTA,1,1,DEPOSITO,PE,Olinda,TRAIN,SINTETICO
TX000143767,USR001271,2025-07-01,2025-07,DROPBOX,dropbox,2132.73,DESPESA,SERVICOS,ASSINATURA,Dropbox,PIX,1,0,WEB,PE,Jaboatao,TRAIN,SINTETICO
TX000144240,USR001275,2025-07-01,2025-07,ADMINISTRADORA CONDOMINIAL,administradora condominial,1979.93,DESPESA,MORADIA,CONDOMINIO,Administradora Condominial,DINHEIRO,1,0,DEBITO_AUTOMATICO,GO,Aparecida de Goiania,VALIDATION,SINTETICO
TX000144594,USR001278,2025-07-01,2025-07,4plicacao  429,4plicacao 429,132.06,INVESTIMENTO,INVESTIMENTOS,RENDA_FIXA,Aplicacao CDB,DEBITO_CONTA,1,0,APP,RS,Pelotas,TEST,SINTETICO
TX000145150,USR001283,2025-07-01,2025-07,CL4RO-INTERNET,cl4ro internet,735.35,DESPESA,SERVICOS,INTERNET,Claro Internet,PIX,1,1,DEBITO_AUTOMATICO,RS,Porto Alegre,TRAIN,SINTETICO
TX000145282,USR001284,2025-07-01,2025-07,NATURA,natura,320.9,DESPESA,COMPRAS,BELEZA,Natura,PIX,12,0,WEB,PR,Curitiba,TRAIN,SINTETICO
TX000145818,USR001289,2025-07-01,2025-07,Outba 149,outba 149,60.32,DESPESA,ALIMENTACAO,RESTAURANTE,Outback,PIX,1,0,POS,RJ,Rio de Janeiro,TRAIN,SINTETICO
TX000145918,USR001290,2025-07-01,2025-07,CAFETERIA-BRASIL,cafeteria brasil,57.19,DESPESA,ALIMENTACAO,CAFETERIA,Cafeteria Brasil,CARTAO_CREDITO,1,0,ATM,SC,Joinville,TRAIN,SINTETICO
TX000146794,USR001298,2025-07-01,2025-07,Tesouro*Direto,tesouro direto,1022.76,INVESTIMENTO,INVESTIMENTOS,RENDA_FIXA,Tesouro Direto,DEBITO_CONTA,1,0,APP,SC,Blumenau,TEST,SINTETICO
TX000146909,USR001299,2025-07-01,2025-07,Folha de Pagame 184,folha de pagame 184,1447.59,RECEITA,RENDA,SALARIO,Folha de Pagamento,CREDITO_CONTA,1,1,DEPOSITO,PR,Curitiba,TEST,SINTETICO
TX000147455,USR001304,2025-07-01,2025-07,Conta*de*Gas GAS,conta de gas gas,718.78,DESPESA,MORADIA,GAS,Conta de Gas,CARTAO_DEBITO,1,0,DEBITO_AUTOMATICO,CE,Caucaia,TRAIN,SINTETICO
TX000147686,USR001306,2025-07-01,2025-07,FOLHA DE PAGAMENTO,folha de pagamento,4434.81,RECEITA,RENDA,SALARIO,Folha de Pagamento,CREDITO_CONTA,1,1,DEPOSITO,ES,Vitoria,TRAIN,SINTETICO
TX000148567,USR001314,2025-07-01,2025-07,CEMIG,cemig,208.41,DESPESA,MORADIA,ENERGIA,Cemig,CARTAO_CREDITO,1,1,ATM,ES,Vitoria,VALIDATION,SINTETICO
TX000149271,USR001320,2025-07-01,2025-07,PREVIDENCIA PRIVADA PREV,previdencia privada prev,93.61,INVESTIMENTO,INVESTIMENTOS,PREVIDENCIA,Previdencia Privada,DEBITO_CONTA,1,1,APP,SP,Sorocaba,TRAIN,SINTETICO
TX000149592,USR001323,2025-07-01,2025-07,SARAIVA,saraiva,11.6,DESPESA,EDUCACAO,LIVROS,Saraiva,CARTAO_CREDITO,1,0,WEB,ES,Cariacica,TRAIN,SINTETICO
TX000149808,USR001325,2025-07-01,2025-07,PIX Adobe BR,pix adobe br,214.89,DESPESA,SERVICOS,ASSINATURA,Adobe,PIX,1,0,ATM,DF,Brasilia,TRAIN,SINTETICO
TX000149809,USR001325,2025-07-01,2025-07,ADOBE,adobe,979.18,DESPESA,SERVICOS,ASSINATURA,Adobe,CARTAO_DEBITO,1,1,WEB,DF,Brasilia,TRAIN,SINTETICO
TX000150007,USR001327,2025-07-01,2025-07,Supermercado  792,supermercado 792,265.25,DESPESA,ALIMENTACAO,SUPERMERCADO,Supermercado BH,PIX,1,0,WEB,BA,Salvador,TRAIN,SINTETICO
TX000151044,USR001336,2025-07-01,2025-07,NINTENDO,nintendo,62.31,DESPESA,LAZER,GAMES,Nintendo,PIX,1,0,DEBITO_AUTOMATICO,PR,Londrina,VALIDATION,SINTETICO
TX000151497,USR001340,2025-07-01,2025-07,McDonalds 740,mcdonalds 740,497.91,DESPESA,ALIMENTACAO,RESTAURANTE,McDonalds,CARTAO_DEBITO,1,0,POS,DF,Brasilia,TRAIN,SINTETICO
TX000151611,USR001341,2025-07-01,2025-07,Imobiliaria Central 420,imobiliaria central 420,460.69,DESPESA,MORADIA,ALUGUEL,Imobiliaria Central,CARTAO_DEBITO,1,1,POS,PE,Olinda,TRAIN,SINTETICO
TX000151615,USR001341,2025-07-01,2025-07,O Boticari 465,o boticari 465,398.5,DESPESA,COMPRAS,BELEZA,O Boticario,PIX,4,0,DEBITO_AUTOMATICO,PE,Olinda,TRAIN,SINTETICO
TX000152878,USR001352,2025-07-01,2025-07,Cafeteria*Brasil,cafeteria brasil,445.62,DESPESA,ALIMENTACAO,CAFETERIA,Cafeteria Brasil,BOLETO,1,0,WEB,RS,Pelotas,TRAIN,SINTETICO
TX000152995,USR001353,2025-07-01,2025-07,Disney*Plus,disney plus,456.85,DESPESA,LAZER,STREAMING,Disney Plus,PIX,1,1,DEBITO_AUTOMATICO,SP,Santos,TRAIN,SINTETICO
TX000153104,USR001354,2025-07-01,2025-07,Amazon*Prime,amazon prime,304.79,DESPESA,LAZER,STREAMING,Amazon Prime,PIX,1,1,POS,PR,Maringa,VALIDATION,SINTETICO
TX000153589,USR001358,2025-07-01,2025-07,Cafe do Ponto,cafe do ponto,641.45,DESPESA,ALIMENTACAO,CAFETERIA,Cafe do Ponto,CARTAO_CREDITO,1,0,APP,MG,Juiz de Fora,TEST,SINTETICO
TX000153823,USR001360,2025-07-01,2025-07,Shei 711,shei 711,33.11,DESPESA,COMPRAS,ROUPAS,Shein,PIX,1,0,ATM,SC,Blumenau,TRAIN,SINTETICO
TX000153952,USR001361,2025-07-01,2025-07,Google*One,google one,1352.96,DESPESA,SERVICOS,ASSINATURA,Google One,DEBITO_AUTOMATICO,1,1,APP,SP,Santos,TRAIN,SINTETICO
TX000154179,USR001363,2025-07-01,2025-07,Microsoft  590,microsoft 590,99.48,DESPESA,SERVICOS,ASSINATURA,Microsoft 365,PIX,1,0,WEB,SC,Joinville,TRAIN,SINTETICO
TX000154512,USR001366,2025-07-01,2025-07,PAG Diagnosticos Brasil BR,pag diagnosticos brasil br,225.7,DESPESA,SAUDE,EXAMES,Diagnosticos Brasil,DEBITO_AUTOMATICO,1,1,APP,BA,Feira de Santana,TRAIN,SINTETICO
TX000155614,USR001376,2025-07-01,2025-07,Porto*Seguro,porto seguro,2255.25,DESPESA,SERVICOS,SEGURO,Porto Seguro,CARTAO_CREDITO,1,1,ATM,SC,Blumenau,VALIDATION,SINTETICO
TX000155729,USR001377,2025-07-01,2025-07,CREDITO SALARIO,credito salario,8091.97,RECEITA,RENDA,SALARIO,Credito Salario,CREDITO_CONTA,1,1,DEPOSITO,RJ,Niteroi,TEST,SINTETICO
TX000156271,USR001382,2025-07-01,2025-07,McDonalds,mcdonalds,12.72,DESPESA,ALIMENTACAO,RESTAURANTE,McDonalds,CARTAO_CREDITO,1,0,DEBITO_AUTOMATICO,MG,Juiz de Fora,TRAIN,SINTETICO
TX000156537,USR001384,2025-07-01,2025-07,Oi Fibra,oi fibra,254.9,DESPESA,SERVICOS,INTERNET,Oi Fibra,CARTAO_DEBITO,1,0,DEBITO_AUTOMATICO,BA,Salvador,TRAIN,SINTETICO
TX000156748,USR001386,2025-07-01,2025-07,Starbucks,starbucks,160.38,DESPESA,ALIMENTACAO,CAFETERIA,Starbucks,CARTAO_CREDITO,1,1,APP,RS,Porto Alegre,TRAIN,SINTETICO
TX000156854,USR001387,2025-07-01,2025-07,Google*One,google one,448.43,DESPESA,SERVICOS,ASSINATURA,Google One,CARTAO_CREDITO,1,1,APP,PE,Jaboatao,TRAIN,SINTETICO
TX000157070,USR001389,2025-07-01,2025-07,Azul Seguros,azul seguros,14.48,DESPESA,SERVICOS,SEGURO,Azul Seguros,CARTAO_DEBITO,1,1,POS,DF,Brasilia,TRAIN,SINTETICO
TX000157405,USR001392,2025-07-01,2025-07,SABESP,sabesp,44.83,DESPESA,MORADIA,AGUA,Sabesp,CARTAO_CREDITO,1,0,ATM,RJ,Niteroi,TRAIN,SINTETICO
TX000158072,USR001398,2025-07-01,2025-07,Diagnosticos Brasil 531,diagnosticos brasil 531,1042.3,DESPESA,SAUDE,EXAMES,Diagnosticos Brasil,CARTAO_DEBITO,1,0,ATM,GO,Goiania,TEST,SINTETICO
TX000158396,USR001401,2025-07-01,2025-07,Aplicacao*Fundo,aplicacao fundo,592.33,INVESTIMENTO,INVESTIMENTOS,FUNDO,Aplicacao Fundo,DEBITO_CONTA,1,0,APP,MG,Juiz de Fora,TRAIN,SINTETICO
TX000158943,USR001406,2025-07-01,2025-07,Conta de G 862,conta de g 862,1716.86,DESPESA,MORADIA,GAS,Conta de Gas,BOLETO,1,1,APP,GO,Goiania,TRAIN,SINTETICO
TX000159066,USR001407,2025-07-01,2025-07,Folha de Pagamento SALA,folha de pagamento sala,3518.57,RECEITA,RENDA,SALARIO,Folha de Pagamento,CREDITO_CONTA,1,1,DEPOSITO,PE,Jaboatao,TRAIN,SINTETICO
TX000159967,USR001415,2025-07-01,2025-07,SUPERMERCADO BH,supermercado bh,588.37,DESPESA,ALIMENTACAO,SUPERMERCADO,Supermercado BH,CARTAO_CREDITO,1,0,APP,SC,Blumenau,VALIDATION,SINTETICO
TX000159973,USR001415,2025-07-01,2025-07,CAFE DO PONTO,cafe do ponto,302.83,DESPESA,ALIMENTACAO,CAFETERIA,Cafe do Ponto,CARTAO_DEBITO,1,0,APP,SC,Blumenau,VALIDATION,SINTETICO
TX000160194,USR001417,2025-07-01,2025-07,DEB Imobiliaria Central BR,deb imobiliaria central br,398.26,DESPESA,MORADIA,ALUGUEL,Imobiliaria Central,DEBITO_AUTOMATICO,1,1,POS,SP,Sorocaba,TEST,SINTETICO
TX000160744,USR001422,2025-07-01,2025-07,Tesouro*Direto,tesouro direto,169.49,INVESTIMENTO,INVESTIMENTOS,RENDA_FIXA,Tesouro Direto,DEBITO_CONTA,1,1,APP,SP,Santos,TRAIN,SINTETICO
TX000160955,USR001424,2025-07-01,2025-07,Aluguel Residencial,aluguel residencial,612.43,DESPESA,MORADIA,ALUGUEL,Aluguel Residencial,PIX,1,1,WEB,PR,Curitiba,TRAIN,SINTETICO
TX000161535,USR001429,2025-07-01,2025-07,Conta de Gas,conta de gas,755.32,DESPESA,MORADIA,GAS,Conta de Gas,DINHEIRO,1,0,WEB,MG,Juiz de Fora,TRAIN,SINTETICO
TX000161962,USR001433,2025-07-01,2025-07,PIX Diagnosticos Brasil 4174,pix diagnosticos brasil 4174,411.93,DESPESA,SAUDE,EXAMES,Diagnosticos Brasil,CARTAO_CREDITO,4,0,WEB,MG,Juiz de Fora,TRAIN,SINTETICO
TX000162324,USR001436,2025-07-01,2025-07,TIM TELE,tim tele,668.67,DESPESA,SERVICOS,TELEFONIA,TIM,DEBITO_AUTOMATICO,1,0,DEBITO_AUTOMATICO,DF,Brasilia,VALIDATION,SINTETICO
TX000162328,USR001436,2025-07-01,2025-07,Fundo*de*Investimento,fundo de investimento,1509.32,INVESTIMENTO,INVESTIMENTOS,FUNDO,Fundo de Investimento,DEBITO_CONTA,1,0,APP,DF,Brasilia,VALIDATION,SINTETICO
TX000162448,USR001437,2025-07-01,2025-07,ULTRAGAZ,ultragaz,172.87,DESPESA,MORADIA,GAS,Ultragaz,CARTAO_DEBITO,1,1,POS,ES,Serra,TEST,SINTETICO
TX000162689,USR001439,2025-07-01,2025-07,AMIL,amil,307.63,DESPESA,SAUDE,PLANO_SAUDE,Amil,CARTAO_CREDITO,1,1,DEBITO_AUTOMATICO,DF,Brasilia,TEST,SINTETICO
TX000162795,USR001440,2025-07-01,2025-07,Wizard,wizard,1923.16,DESPESA,EDUCACAO,IDIOMAS,Wizard,PIX,1,0,DEBITO_AUTOMATICO,SC,Joinville,TRAIN,SINTETICO
TX000163765,USR001449,2025-07-01,2025-07,DEB Hapvida BA,deb hapvida ba,502.34,DESPESA,SAUDE,PLANO_SAUDE,Hapvida,CARTAO_CREDITO,1,0,APP,CE,Fortaleza,TRAIN,SINTETICO
TX000163985,USR001451,2025-07-01,2025-07,ANUIDADE,anuidade,549.51,DESPESA,OUTROS,TAXA,Anuidade,CARTAO_DEBITO,1,0,POS,DF,Brasilia,TRAIN,SINTETICO
TX000164288,USR001454,2025-07-01,2025-07,ENEL,enel,1282.67,DESPESA,MORADIA,ENERGIA,Enel,BOLETO,1,1,DEBITO_AUTOMATICO,RS,Pelotas,VALIDATION,SINTETICO
TX000164861,USR001459,2025-07-01,2025-07,Oi,oi,1373.68,DESPESA,SERVICOS,TELEFONIA,Oi,CARTAO_DEBITO,1,0,APP,SP,Sorocaba,TEST,SINTETICO
TX000164863,USR001459,2025-07-01,2025-07,CENTRO MEDICO POPULAR,centro medico popular,764.75,DESPESA,SAUDE,CONSULTA,Centro Medico Popular,PIX,4,0,DEBITO_AUTOMATICO,SP,Sorocaba,TEST,SINTETICO
TX000164865,USR001459,2025-07-01,2025-07,Cafeteria Brasi 62,cafeteria brasi 62,851.76,DESPESA,ALIMENTACAO,CAFETERIA,Cafeteria Brasil,CARTAO_CREDITO,1,0,POS,SP,Sorocaba,TEST,SINTETICO
TX000165072,USR001461,2025-07-01,2025-07,PAG Conta de Energia 3805,pag conta de energia 3805,203.8,DESPESA,MORADIA,ENERGIA,Conta de Energia,CARTAO_CREDITO,1,0,APP,DF,Brasilia,TRAIN,SINTETICO
TX000165074,USR001461,2025-07-01,2025-07,TIM Ultrafibra,tim ultrafibra,981.88,DESPESA,SERVICOS,INTERNET,TIM Ultrafibra,DEBITO_AUTOMATICO,1,1,ATM,DF,Brasilia,TRAIN,SINTETICO
TX000165076,USR001461,2025-07-01,2025-07,IFOOD,ifood,1523.93,DESPESA,ALIMENTACAO,RESTAURANTE,iFood,CARTAO_DEBITO,1,0,POS,DF,Brasilia,TRAIN,SINTETICO
