description,amount,date,type,payment_method,recurrent
Aluguel recebido,2252.27,2026-04-20,INCOME,BANK_TRANSFER,True
Estacionamento,48.09,2026-04-20,EXPENSE,BANK_TRANSFER,False
Reembolso empresarial,419.91,2026-04-20,INCOME,PIX,False
Doacao,66.88,2026-04-20,EXPENSE,BANK_TRANSFER,False
Doacao,216.77,2026-04-20,EXPENSE,CASH,False
Rendimento de investimento,232.69,2026-04-20,INCOME,PIX,True
Manutencao do veiculo,595.02,2026-04-20,EXPENSE,BANK_TRANSFER,False
Condominio,511.4,2026-04-21,EXPENSE,CASH,True
Restaurante,59.22,2026-04-21,EXPENSE,BOLETO,False
Estacionamento,32.73,2026-04-21,EXPENSE,CASH,False
Aluguel recebido,2456.7,2026-04-21,INCOME,PIX,True
Plano de celular,78.09,2026-04-21,EXPENSE,BOLETO,True
Restituicao de imposto,1974.86,2026-04-21,INCOME,BANK_TRANSFER,False
Reembolso empresarial,323.37,2026-04-21,INCOME,PIX,False
Farmacia,158.42,2026-04-21,EXPENSE,BOLETO,False
Academia,174.0,2026-04-21,EXPENSE,BANK_TRANSFER,True
Aluguel residencial,1500.67,2026-04-21,EXPENSE,DEBIT_CARD,True
Farmacia,174.26,2026-04-21,EXPENSE,PIX,False
Padaria,31.16,2026-04-21,EXPENSE,BANK_TRANSFER,False
Padaria,15.83,2026-04-21,EXPENSE,BANK_TRANSFER,False
Combustivel,316.18,2026-04-22,EXPENSE,DEBIT_CARD,False
Farmacia,52.54,2026-04-22,EXPENSE,BANK_TRANSFER,False
Livraria,116.8,2026-04-22,EXPENSE,BANK_TRANSFER,False
Streaming,43.68,2026-04-22,EXPENSE,BANK_TRANSFER,True
Restituicao de imposto,1293.85,2026-04-22,INCOME,PIX,False
Seguro do veiculo,277.3,2026-04-22,EXPENSE,PIX,False
Plano de celular,151.49,2026-04-22,EXPENSE,BOLETO,True
Restaurante,61.78,2026-04-22,EXPENSE,BANK_TRANSFER,False
Pet shop,162.12,2026-04-22,EXPENSE,PIX,False
Dividendos,452.4,2026-04-22,INCOME,PIX,True
Rendimento de investimento,389.72,2026-04-23,INCOME,BANK_TRANSFER,True
Cinema e lazer,101.45,2026-04-23,EXPENSE,DEBIT_CARD,False
Loja de roupas,426.82,2026-04-23,EXPENSE,DEBIT_CARD,False
Pet shop,151.51,2026-04-23,EXPENSE,BANK_TRANSFER,False
Academia,119.23,2026-04-23,EXPENSE,BOLETO,False
Combustivel,89.11,2026-04-23,EXPENSE,DEBIT_CARD,False
Academia,117.79,2026-04-23,EXPENSE,PIX,True
Rendimento de investimento,450.38,2026-04-23,INCOME,BANK_TRANSFER,True
Conta de energia,289.07,2026-04-23,EXPENSE,BOLETO,False
Cinema e lazer,204.85,2026-04-23,EXPENSE,BANK_TRANSFER,False
Conta de energia,392.6,2026-04-23,EXPENSE,BANK_TRANSFER,False
Delivery de comida,110.94,2026-04-23,EXPENSE,DEBIT_CARD,False
Delivery de comida,95.21,2026-04-23,EXPENSE,CREDIT_CARD,False
Eletronicos,1949.97,2026-04-23,EXPENSE,DEBIT_CARD,False
Seguro do veiculo,156.56,2026-04-23,EXPENSE,PIX,True
Supermercado,605.62,2026-04-23,EXPENSE,BOLETO,False
Supermercado,582.19,2026-04-23,EXPENSE,CASH,False
Farmacia,206.02,2026-04-23,EXPENSE,DEBIT_CARD,False
Viagem e hospedagem,1858.19,2026-04-24,EXPENSE,PIX,False
Loja de roupas,244.29,2026-04-24,EXPENSE,CREDIT_CARD,False
Restaurante,174.63,2026-04-24,EXPENSE,PIX,False
Aluguel residencial,1286.49,2026-04-24,EXPENSE,BANK_TRANSFER,False
Passagem aerea,1532.96,2026-04-24,EXPENSE,DEBIT_CARD,False
Condominio,882.17,2026-04-24,EXPENSE,DEBIT_CARD,True
Doacao,249.34,2026-04-24,EXPENSE,CASH,False
Padaria,26.26,2026-04-24,EXPENSE,BOLETO,False
Plano de saude,680.22,2026-04-24,EXPENSE,BANK_TRANSFER,True
Padaria,61.15,2026-04-24,EXPENSE,BANK_TRANSFER,False
Estacionamento,35.14,2026-04-24,EXPENSE,PIX,False
Delivery de comida,87.79,2026-04-24,EXPENSE,BOLETO,False
Aplicativo de transporte,55.13,2026-04-24,EXPENSE,DEBIT_CARD,False
Academia,168.54,2026-04-24,EXPENSE,CASH,True
Aplicativo de transporte,58.77,2026-04-24,EXPENSE,CREDIT_CARD,False
Conta de agua,166.47,2026-04-24,EXPENSE,BOLETO,True
Curso online,139.78,2026-04-25,EXPENSE,CREDIT_CARD,False
Pet shop,97.16,2026-04-25,EXPENSE,CASH,False
Plano de celular,74.69,2026-04-25,EXPENSE,CASH,False
Plano de celular,75.16,2026-04-25,EXPENSE,BANK_TRANSFER,True
Passagem aerea,1677.37,2026-04-25,EXPENSE,DEBIT_CARD,False
Plano de saude,1030.59,2026-04-25,EXPENSE,CREDIT_CARD,True
Combustivel,288.26,2026-04-25,EXPENSE,CASH,False
Academia,157.41,2026-04-25,EXPENSE,BOLETO,True
Aplicativo de transporte,75.26,2026-04-25,EXPENSE,BOLETO,False
Loja de roupas,515.32,2026-04-25,EXPENSE,PIX,False
Internet residencial,80.21,2026-04-25,EXPENSE,CASH,True
Estacionamento,44.84,2026-04-26,EXPENSE,CREDIT_CARD,False
Estacionamento,16.25,2026-04-26,EXPENSE,CREDIT_CARD,False
Transferencia recebida,1305.9,2026-04-26,INCOME,PIX,False
Aluguel residencial,2618.89,2026-04-26,EXPENSE,BOLETO,True
Restaurante,172.78,2026-04-26,EXPENSE,CREDIT_CARD,False
Viagem e hospedagem,3012.56,2026-04-26,EXPENSE,DEBIT_CARD,False
Curso online,95.18,2026-04-26,EXPENSE,BOLETO,False
Aluguel recebido,2569.48,2026-04-26,INCOME,BANK_TRANSFER,True
Restituicao de imposto,1954.12,2026-04-26,INCOME,BANK_TRANSFER,False
Supermercado,472.87,2026-04-26,EXPENSE,DEBIT_CARD,False
Supermercado,237.32,2026-04-26,EXPENSE,DEBIT_CARD,False
Farmacia,185.83,2026-04-26,EXPENSE,BANK_TRANSFER,False
Manutencao do veiculo,351.79,2026-04-26,EXPENSE,PIX,False
Internet residencial,94.91,2026-04-27,EXPENSE,DEBIT_CARD,False
Reembolso empresarial,264.9,2026-04-27,INCOME,PIX,False
Rendimento de investimento,317.46,2026-04-27,INCOME,BANK_TRANSFER,True
Seguro do veiculo,216.07,2026-04-27,EXPENSE,DEBIT_CARD,True
Estacionamento,36.49,2026-04-27,EXPENSE,BOLETO,False
Passagem aerea,546.06,2026-04-27,EXPENSE,DEBIT_CARD,False
Loja de roupas,90.81,2026-04-27,EXPENSE,BANK_TRANSFER,False
Curso online,217.01,2026-04-27,EXPENSE,BOLETO,False
Livraria,249.82,2026-04-27,EXPENSE,BANK_TRANSFER,False
Conta de energia,309.76,2026-04-27,EXPENSE,BOLETO,False
Transferencia recebida,721.51,2026-04-28,INCOME,BANK_TRANSFER,False
Combustivel,230.28,2026-04-28,EXPENSE,PIX,False
Curso online,274.44,2026-04-28,EXPENSE,PIX,False
Pagamento freelance,2311.48,2026-04-28,INCOME,PIX,False
Conta de agua,89.42,2026-04-28,EXPENSE,BOLETO,True
Doacao,281.56,2026-04-28,EXPENSE,BOLETO,False
Padaria,52.75,2026-04-28,EXPENSE,CASH,False
Manutencao do veiculo,1614.77,2026-04-29,EXPENSE,CREDIT_CARD,False
Dividendos,349.15,2026-04-29,INCOME,PIX,True
Aluguel residencial,1784.91,2026-04-29,EXPENSE,PIX,True
Salario mensal,9397.49,2026-04-29,INCOME,BANK_TRANSFER,True
Loja de roupas,87.29,2026-04-29,EXPENSE,DEBIT_CARD,False
Venda de produto,883.38,2026-04-29,INCOME,BANK_TRANSFER,False
Eletronicos,2465.89,2026-04-29,EXPENSE,CASH,False
Estacionamento,36.22,2026-04-29,EXPENSE,BOLETO,False
Salario mensal,7575.08,2026-04-29,INCOME,PIX,True
Transferencia recebida,1640.18,2026-04-29,INCOME,BANK_TRANSFER,False
Bonus profissional,1486.08,2026-04-30,INCOME,PIX,False
Conta de energia,398.51,2026-04-30,EXPENSE,PIX,True
Livraria,227.0,2026-04-30,EXPENSE,PIX,False
Impostos e taxas,619.36,2026-04-30,EXPENSE,BOLETO,False
Aluguel residencial,1230.1,2026-04-30,EXPENSE,DEBIT_CARD,True
Conta de energia,122.57,2026-04-30,EXPENSE,BANK_TRANSFER,True
Restituicao de imposto,1209.67,2026-04-30,INCOME,PIX,False
Salario mensal,9367.2,2026-04-30,INCOME,PIX,False
Eletronicos,2707.91,2026-04-30,EXPENSE,CASH,False
Plano de saude,682.78,2026-04-30,EXPENSE,BOLETO,True
Plano de saude,951.8,2026-04-30,EXPENSE,BOLETO,True
Plano de celular,81.93,2026-04-30,EXPENSE,DEBIT_CARD,True
Seguro do veiculo,304.28,2026-04-30,EXPENSE,DEBIT_CARD,True
Delivery de comida,136.35,2026-04-30,EXPENSE,CASH,False
Reembolso empresarial,610.88,2026-05-01,INCOME,BANK_TRANSFER,False
Academia,86.24,2026-05-01,EXPENSE,CREDIT_CARD,True
Reembolso empresarial,832.66,2026-05-01,INCOME,PIX,False
Estacionamento,36.16,2026-05-01,EXPENSE,CREDIT_CARD,False
Loja de roupas,583.61,2026-05-01,EXPENSE,PIX,False
Restaurante,178.68,2026-05-01,EXPENSE,DEBIT_CARD,False
Manutencao do veiculo,1172.29,2026-05-01,EXPENSE,BOLETO,False
Eletronicos,2785.14,2026-05-01,EXPENSE,BOLETO,False
Curso online,409.35,2026-05-02,EXPENSE,PIX,False
Loja de roupas,529.41,2026-05-02,EXPENSE,PIX,False
Cinema e lazer,50.54,2026-05-02,EXPENSE,DEBIT_CARD,False
Veterinario,484.81,2026-05-02,EXPENSE,CASH,False
Passagem aerea,2193.2,2026-05-02,EXPENSE,BANK_TRANSFER,False
Doacao,265.65,2026-05-02,EXPENSE,BANK_TRANSFER,False
Pagamento freelance,2174.02,2026-05-02,INCOME,PIX,False
Restaurante,278.84,2026-05-02,EXPENSE,CREDIT_CARD,False
Streaming,36.97,2026-05-02,EXPENSE,BANK_TRANSFER,False
Conta de agua,132.73,2026-05-02,EXPENSE,BOLETO,True
Supermercado,96.43,2026-05-02,EXPENSE,CASH,False
Delivery de comida,101.2,2026-05-03,EXPENSE,CASH,False
Loja de roupas,526.31,2026-05-03,EXPENSE,BOLETO,False
Doacao,371.66,2026-05-03,EXPENSE,PIX,False
Loja de roupas,386.92,2026-05-03,EXPENSE,CASH,False
Aluguel residencial,1724.5,2026-05-03,EXPENSE,CASH,True
Doacao,241.55,2026-05-03,EXPENSE,CREDIT_CARD,False
Academia,83.55,2026-05-03,EXPENSE,BANK_TRANSFER,True
Estacionamento,53.15,2026-05-03,EXPENSE,DEBIT_CARD,False
Viagem e hospedagem,597.09,2026-05-03,EXPENSE,BOLETO,False
Aluguel residencial,3120.45,2026-05-03,EXPENSE,BANK_TRANSFER,True
Rendimento de investimento,164.04,2026-05-04,INCOME,BANK_TRANSFER,True
Farmacia,256.02,2026-05-04,EXPENSE,BANK_TRANSFER,False
Pet shop,178.14,2026-05-04,EXPENSE,DEBIT_CARD,False
Eletronicos,2364.73,2026-05-04,EXPENSE,CASH,False
Delivery de comida,128.66,2026-05-04,EXPENSE,PIX,False
Aplicativo de transporte,33.4,2026-05-04,EXPENSE,BANK_TRANSFER,False
Veterinario,249.43,2026-05-04,EXPENSE,PIX,False
Streaming,39.02,2026-05-04,EXPENSE,PIX,True
Curso online,297.8,2026-05-04,EXPENSE,DEBIT_CARD,False
Pagamento freelance,1784.24,2026-05-04,INCOME,BANK_TRANSFER,False
Rendimento de investimento,461.36,2026-05-04,INCOME,BANK_TRANSFER,False
Pet shop,135.53,2026-05-04,EXPENSE,DEBIT_CARD,False
Eletronicos,1574.06,2026-05-05,EXPENSE,CASH,False
Pet shop,48.0,2026-05-05,EXPENSE,BOLETO,False
Delivery de comida,63.22,2026-05-05,EXPENSE,PIX,False
Padaria,43.6,2026-05-05,EXPENSE,PIX,False
Academia,190.26,2026-05-05,EXPENSE,CREDIT_CARD,False
Restituicao de imposto,1579.7,2026-05-05,INCOME,PIX,False
Conta de energia,284.2,2026-05-05,EXPENSE,CREDIT_CARD,True
Farmacia,216.7,2026-05-05,EXPENSE,CREDIT_CARD,False
Impostos e taxas,856.22,2026-05-05,EXPENSE,CREDIT_CARD,False
Loja de roupas,624.84,2026-05-06,EXPENSE,PIX,False
Dividendos,484.88,2026-05-06,INCOME,PIX,False
Eletronicos,3264.01,2026-05-06,EXPENSE,BOLETO,False
Plano de celular,50.87,2026-05-06,EXPENSE,BANK_TRANSFER,True
Impostos e taxas,195.17,2026-05-06,EXPENSE,BANK_TRANSFER,False
Pet shop,124.62,2026-05-06,EXPENSE,BANK_TRANSFER,False
Transferencia recebida,1515.26,2026-05-06,INCOME,BANK_TRANSFER,False
Veterinario,385.92,2026-05-06,EXPENSE,BOLETO,False
Internet residencial,140.16,2026-05-06,EXPENSE,DEBIT_CARD,True
Academia,182.46,2026-05-06,EXPENSE,BANK_TRANSFER,True
Manutencao do veiculo,967.59,2026-05-07,EXPENSE,DEBIT_CARD,False
Livraria,87.76,2026-05-07,EXPENSE,CREDIT_CARD,False
Seguro do veiculo,286.26,2026-05-07,EXPENSE,DEBIT_CARD,False
Rendimento de investimento,274.9,2026-05-07,INCOME,BANK_TRANSFER,True
Combustivel,163.55,2026-05-07,EXPENSE,DEBIT_CARD,False
Academia,157.35,2026-05-07,EXPENSE,BANK_TRANSFER,True
Doacao,224.36,2026-05-07,EXPENSE,CREDIT_CARD,False
Condominio,784.98,2026-05-07,EXPENSE,BOLETO,True
Venda de produto,1482.23,2026-05-07,INCOME,PIX,False
Bonus profissional,1602.3,2026-05-07,INCOME,BANK_TRANSFER,False
Plano de saude,908.43,2026-05-07,EXPENSE,CREDIT_CARD,True
Plano de saude,636.97,2026-05-07,EXPENSE,CASH,True
Transferencia recebida,938.46,2026-05-07,INCOME,PIX,False
Farmacia,130.56,2026-05-07,EXPENSE,BOLETO,False
Manutencao do veiculo,667.55,2026-05-08,EXPENSE,CASH,False
Venda de produto,1280.55,2026-05-08,INCOME,PIX,False
Delivery de comida,163.77,2026-05-08,EXPENSE,BANK_TRANSFER,False
Pet shop,315.44,2026-05-08,EXPENSE,CREDIT_CARD,False
Venda de produto,1038.3,2026-05-08,INCOME,BANK_TRANSFER,False
Doacao,281.2,2026-05-08,EXPENSE,DEBIT_CARD,False
Cinema e lazer,126.16,2026-05-08,EXPENSE,BANK_TRANSFER,False
Cinema e lazer,56.86,2026-05-08,EXPENSE,CREDIT_CARD,False
Livraria,52.3,2026-05-09,EXPENSE,CASH,False
Supermercado,492.68,2026-05-09,EXPENSE,CASH,False
Passagem aerea,2840.24,2026-05-09,EXPENSE,DEBIT_CARD,False
Combustivel,230.49,2026-05-09,EXPENSE,PIX,False
Padaria,33.59,2026-05-09,EXPENSE,PIX,False
Veterinario,296.12,2026-05-09,EXPENSE,BOLETO,False
Pet shop,241.44,2026-05-09,EXPENSE,CASH,False
Farmacia,142.76,2026-05-09,EXPENSE,BOLETO,False
Aplicativo de transporte,27.06,2026-05-09,EXPENSE,DEBIT_CARD,False
Restituicao de imposto,2627.99,2026-05-09,INCOME,PIX,False
Eletronicos,532.85,2026-05-09,EXPENSE,CASH,False
Aplicativo de transporte,79.41,2026-05-10,EXPENSE,BOLETO,False
Manutencao do veiculo,469.12,2026-05-10,EXPENSE,BANK_TRANSFER,False
Conta de agua,88.43,2026-05-10,EXPENSE,CASH,True
Rendimento de investimento,474.23,2026-05-10,INCOME,BANK_TRANSFER,True
Passagem aerea,787.28,2026-05-10,EXPENSE,PIX,False
Viagem e hospedagem,2629.9,2026-05-10,EXPENSE,CREDIT_CARD,False
Reembolso empresarial,309.7,2026-05-10,INCOME,BANK_TRANSFER,False
Curso online,254.14,2026-05-10,EXPENSE,CASH,False
Reembolso empresarial,343.48,2026-05-10,INCOME,BANK_TRANSFER,False
Aluguel residencial,2350.98,2026-05-10,EXPENSE,PIX,True
Seguro do veiculo,359.72,2026-05-10,EXPENSE,BANK_TRANSFER,True
Cinema e lazer,102.79,2026-05-10,EXPENSE,PIX,False
Farmacia,236.69,2026-05-10,EXPENSE,CREDIT_CARD,False
Academia,110.71,2026-05-10,EXPENSE,DEBIT_CARD,True
Seguro do veiculo,189.27,2026-05-10,EXPENSE,PIX,True
Restaurante,215.89,2026-05-10,EXPENSE,BANK_TRANSFER,False
Farmacia,294.1,2026-05-11,EXPENSE,BOLETO,False
Conta de agua,146.69,2026-05-11,EXPENSE,CREDIT_CARD,True
Veterinario,682.91,2026-05-11,EXPENSE,CREDIT_CARD,False
Pagamento freelance,992.79,2026-05-11,INCOME,PIX,False
Veterinario,558.57,2026-05-11,EXPENSE,CREDIT_CARD,False
Padaria,59.59,2026-05-11,EXPENSE,BOLETO,False
Livraria,84.32,2026-05-11,EXPENSE,BOLETO,False
Combustivel,168.89,2026-05-11,EXPENSE,CREDIT_CARD,False
Veterinario,478.41,2026-05-12,EXPENSE,BANK_TRANSFER,False
Doacao,154.07,2026-05-12,EXPENSE,DEBIT_CARD,False
Padaria,31.48,2026-05-12,EXPENSE,BOLETO,False
Conta de energia,263.34,2026-05-12,EXPENSE,BANK_TRANSFER,True
Combustivel,311.93,2026-05-12,EXPENSE,BOLETO,False
Bonus profissional,2747.75,2026-05-12,INCOME,PIX,False
Restituicao de imposto,1082.65,2026-05-12,INCOME,BANK_TRANSFER,False
Salario mensal,3419.86,2026-05-12,INCOME,PIX,True
Transferencia recebida,1199.89,2026-05-12,INCOME,PIX,False
Delivery de comida,91.68,2026-05-12,EXPENSE,BOLETO,False
Plano de saude,602.0,2026-05-13,EXPENSE,DEBIT_CARD,True
Salario mensal,7225.23,2026-05-13,INCOME,PIX,False
Conta de agua,136.03,2026-05-13,EXPENSE,BANK_TRANSFER,True
Conta de energia,250.9,2026-05-13,EXPENSE,DEBIT_CARD,True
Delivery de comida,147.45,2026-05-13,EXPENSE,PIX,False
Plano de celular,62.54,2026-05-13,EXPENSE,PIX,False
Padaria,44.22,2026-05-13,EXPENSE,CREDIT_CARD,False
Combustivel,254.47,2026-05-13,EXPENSE,PIX,False
Padaria,18.57,2026-05-13,EXPENSE,CREDIT_CARD,False
Internet residencial,89.55,2026-05-13,EXPENSE,DEBIT_CARD,True
Restaurante,111.71,2026-05-13,EXPENSE,CASH,False
Combustivel,260.59,2026-05-13,EXPENSE,CASH,False
Supermercado,393.15,2026-05-13,EXPENSE,CREDIT_CARD,False
Eletronicos,2480.12,2026-05-13,EXPENSE,PIX,False
Impostos e taxas,443.71,2026-05-13,EXPENSE,CREDIT_CARD,False
Reembolso empresarial,474.07,2026-05-13,INCOME,PIX,False
Impostos e taxas,784.6,2026-05-13,EXPENSE,BANK_TRANSFER,False
Streaming,40.89,2026-05-14,EXPENSE,PIX,True
Plano de saude,731.75,2026-05-14,EXPENSE,DEBIT_CARD,True
Bonus profissional,2678.33,2026-05-14,INCOME,BANK_TRANSFER,False
Restaurante,106.29,2026-05-14,EXPENSE,BANK_TRANSFER,False
Pagamento freelance,1999.75,2026-05-14,INCOME,BANK_TRANSFER,False
Plano de celular,80.09,2026-05-14,EXPENSE,PIX,True
Passagem aerea,1338.41,2026-05-14,EXPENSE,BANK_TRANSFER,False
Combustivel,197.67,2026-05-14,EXPENSE,BOLETO,False
Pet shop,246.95,2026-05-14,EXPENSE,BOLETO,False
Restaurante,98.53,2026-05-14,EXPENSE,CREDIT_CARD,False
Aluguel recebido,1822.77,2026-05-14,INCOME,BANK_TRANSFER,True
Supermercado,344.72,2026-05-14,EXPENSE,BANK_TRANSFER,False
Rendimento de investimento,76.39,2026-05-14,INCOME,PIX,True
Aluguel residencial,1752.04,2026-05-14,EXPENSE,DEBIT_CARD,True
Farmacia,107.9,2026-05-14,EXPENSE,BOLETO,False
Seguro do veiculo,243.61,2026-05-15,EXPENSE,CASH,True
Plano de celular,129.82,2026-05-15,EXPENSE,PIX,True
Plano de saude,872.36,2026-05-15,EXPENSE,BANK_TRANSFER,True
Transferencia recebida,1038.22,2026-05-15,INCOME,PIX,False
Internet residencial,148.65,2026-05-15,EXPENSE,DEBIT_CARD,True
Conta de energia,100.92,2026-05-15,EXPENSE,DEBIT_CARD,True
Aplicativo de transporte,37.26,2026-05-15,EXPENSE,PIX,False
Condominio,699.76,2026-05-15,EXPENSE,PIX,True
Cinema e lazer,133.72,2026-05-15,EXPENSE,CREDIT_CARD,False
Estacionamento,28.17,2026-05-15,EXPENSE,CASH,False
Conta de energia,371.62,2026-05-15,EXPENSE,BANK_TRANSFER,False
Salario mensal,6099.08,2026-05-15,INCOME,PIX,True
Pagamento freelance,3254.77,2026-05-15,INCOME,BANK_TRANSFER,False
Passagem aerea,1398.18,2026-05-15,EXPENSE,DEBIT_CARD,False
Livraria,84.16,2026-05-16,EXPENSE,DEBIT_CARD,False
Condominio,261.05,2026-05-16,EXPENSE,CREDIT_CARD,True
Aluguel residencial,1755.67,2026-05-16,EXPENSE,PIX,True
Transferencia recebida,1033.0,2026-05-16,INCOME,PIX,False
Cinema e lazer,124.22,2026-05-16,EXPENSE,BOLETO,False
Passagem aerea,1653.69,2026-05-16,EXPENSE,CASH,False
Transferencia recebida,914.38,2026-05-16,INCOME,BANK_TRANSFER,False
Plano de celular,76.02,2026-05-16,EXPENSE,CREDIT_CARD,True
Padaria,43.14,2026-05-16,EXPENSE,CREDIT_CARD,False
Conta de energia,91.99,2026-05-17,EXPENSE,BANK_TRANSFER,False
Aluguel recebido,2664.31,2026-05-17,INCOME,BANK_TRANSFER,True
Plano de saude,213.8,2026-05-17,EXPENSE,BANK_TRANSFER,True
Academia,102.34,2026-05-17,EXPENSE,BOLETO,False
Rendimento de investimento,187.87,2026-05-17,INCOME,BANK_TRANSFER,False
Impostos e taxas,1371.43,2026-05-17,EXPENSE,CREDIT_CARD,False
Seguro do veiculo,260.42,2026-05-17,EXPENSE,BANK_TRANSFER,True
Estacionamento,15.94,2026-05-17,EXPENSE,CREDIT_CARD,False
Livraria,113.79,2026-05-17,EXPENSE,BOLETO,False
Loja de roupas,258.31,2026-05-18,EXPENSE,CASH,False
Aluguel recebido,2954.27,2026-05-18,INCOME,BANK_TRANSFER,True
Impostos e taxas,980.59,2026-05-18,EXPENSE,CREDIT_CARD,False
Plano de celular,128.73,2026-05-18,EXPENSE,PIX,True
Combustivel,209.6,2026-05-18,EXPENSE,CREDIT_CARD,False
Curso online,324.85,2026-05-18,EXPENSE,CASH,False
Internet residencial,116.51,2026-05-18,EXPENSE,CREDIT_CARD,True
Internet residencial,131.8,2026-05-18,EXPENSE,DEBIT_CARD,True
Pagamento freelance,2918.86,2026-05-18,INCOME,BANK_TRANSFER,False
Rendimento de investimento,420.89,2026-05-18,INCOME,PIX,False
Dividendos,313.68,2026-05-19,INCOME,BANK_TRANSFER,True
Venda de produto,1011.26,2026-05-19,INCOME,PIX,False
Farmacia,228.89,2026-05-19,EXPENSE,CREDIT_CARD,False
Aluguel recebido,2534.16,2026-05-19,INCOME,BANK_TRANSFER,False
Pagamento freelance,2619.04,2026-05-19,INCOME,BANK_TRANSFER,False
Loja de roupas,690.15,2026-05-19,EXPENSE,BANK_TRANSFER,False
Aplicativo de transporte,23.88,2026-05-19,EXPENSE,CASH,False
Salario mensal,9703.61,2026-05-19,INCOME,PIX,True
Internet residencial,111.36,2026-05-19,EXPENSE,BOLETO,True
Loja de roupas,583.32,2026-05-19,EXPENSE,CREDIT_CARD,False
Condominio,564.83,2026-05-19,EXPENSE,CREDIT_CARD,True
Seguro do veiculo,331.07,2026-05-19,EXPENSE,DEBIT_CARD,True
Estacionamento,48.37,2026-05-20,EXPENSE,DEBIT_CARD,False
Livraria,106.49,2026-05-20,EXPENSE,BANK_TRANSFER,False
Streaming,52.35,2026-05-20,EXPENSE,CASH,True
Viagem e hospedagem,1286.18,2026-05-20,EXPENSE,DEBIT_CARD,False
Academia,128.1,2026-05-20,EXPENSE,BANK_TRANSFER,True
Condominio,307.09,2026-05-20,EXPENSE,CREDIT_CARD,True
Doacao,176.3,2026-05-20,EXPENSE,CREDIT_CARD,False
Streaming,58.57,2026-05-20,EXPENSE,PIX,True
Manutencao do veiculo,849.72,2026-05-21,EXPENSE,CREDIT_CARD,False
Loja de roupas,321.68,2026-05-21,EXPENSE,BOLETO,False
Condominio,451.47,2026-05-21,EXPENSE,BOLETO,False
Supermercado,277.37,2026-05-21,EXPENSE,CREDIT_CARD,False
Padaria,14.67,2026-05-21,EXPENSE,DEBIT_CARD,False
Supermercado,141.86,2026-05-21,EXPENSE,BANK_TRANSFER,False
Livraria,59.03,2026-05-21,EXPENSE,PIX,False
Padaria,59.47,2026-05-21,EXPENSE,BANK_TRANSFER,False
Restaurante,131.91,2026-05-21,EXPENSE,PIX,False
Restituicao de imposto,2277.87,2026-05-21,INCOME,PIX,False
Restituicao de imposto,857.54,2026-05-21,INCOME,BANK_TRANSFER,False
Conta de agua,156.43,2026-05-22,EXPENSE,BANK_TRANSFER,True
Streaming,46.56,2026-05-22,EXPENSE,PIX,True
Curso online,264.01,2026-05-22,EXPENSE,CASH,False
Estacionamento,50.08,2026-05-22,EXPENSE,PIX,False
Conta de energia,332.59,2026-05-22,EXPENSE,DEBIT_CARD,True
Conta de energia,417.36,2026-05-22,EXPENSE,BANK_TRANSFER,True
Cinema e lazer,40.21,2026-05-22,EXPENSE,DEBIT_CARD,False
Academia,80.3,2026-05-23,EXPENSE,CASH,True
Farmacia,185.79,2026-05-23,EXPENSE,CASH,False
Streaming,39.59,2026-05-23,EXPENSE,CREDIT_CARD,False
Restituicao de imposto,1912.78,2026-05-23,INCOME,PIX,False
Estacionamento,18.7,2026-05-23,EXPENSE,CASH,False
Bonus profissional,3897.93,2026-05-23,INCOME,PIX,False
Bonus profissional,4190.76,2026-05-23,INCOME,PIX,False
Condominio,349.19,2026-05-23,EXPENSE,PIX,True
Conta de agua,121.9,2026-05-23,EXPENSE,CREDIT_CARD,False
Dividendos,259.24,2026-05-23,INCOME,PIX,True
Aplicativo de transporte,42.01,2026-05-23,EXPENSE,BOLETO,False
Pagamento freelance,3405.56,2026-05-23,INCOME,PIX,False
Dividendos,475.39,2026-05-23,INCOME,PIX,True
Cinema e lazer,84.91,2026-05-23,EXPENSE,DEBIT_CARD,False
Condominio,692.03,2026-05-24,EXPENSE,CASH,True
Viagem e hospedagem,1975.17,2026-05-24,EXPENSE,BOLETO,False
Aplicativo de transporte,23.04,2026-05-24,EXPENSE,BANK_TRANSFER,False
Pagamento freelance,4174.41,2026-05-24,INCOME,BANK_TRANSFER,False
Bonus profissional,2306.21,2026-05-24,INCOME,PIX,False
Transferencia recebida,1638.86,2026-05-25,INCOME,PIX,False
Curso online,337.9,2026-05-25,EXPENSE,BANK_TRANSFER,False
Condominio,650.6,2026-05-25,EXPENSE,CREDIT_CARD,True
Doacao,152.89,2026-05-25,EXPENSE,BANK_TRANSFER,False
Condominio,537.56,2026-05-25,EXPENSE,PIX,True
Salario mensal,5897.08,2026-05-25,INCOME,BANK_TRANSFER,True
Estacionamento,23.7,2026-05-25,EXPENSE,BOLETO,False
Salario mensal,6626.64,2026-05-25,INCOME,BANK_TRANSFER,True
Restituicao de imposto,2203.11,2026-05-25,INCOME,PIX,False
Seguro do veiculo,164.95,2026-05-25,EXPENSE,CASH,True
Plano de celular,131.83,2026-05-25,EXPENSE,DEBIT_CARD,True
Delivery de comida,71.57,2026-05-25,EXPENSE,PIX,False
Manutencao do veiculo,1634.73,2026-05-26,EXPENSE,DEBIT_CARD,False
Doacao,112.8,2026-05-26,EXPENSE,CREDIT_CARD,False
Delivery de comida,157.93,2026-05-26,EXPENSE,CREDIT_CARD,False
