usuario_id,idade,estado,cidade,renda_mensal_base,nivel_endividamento_base_pct,frequencia_poupanca_declarada,reserva_financeira_inicial,dependentes,objetivo_financeiro,perfil_sintetico_base,split,fonte
USR000556,28,BA,Feira de Santana,3698.86,25.15,MEDIA,11159.91,1,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,VALIDATION,SINTETICO
USR000557,31,SP,Sao Paulo,12593.86,27.86,MEDIA,19427.5,0,APOSENTADORIA,EM_OBSERVACAO,TEST,SINTETICO
USR000558,28,MG,Belo Horizonte,1739.94,46.35,BAIXA,698.34,2,VIAGEM,EM_RISCO,TEST,SINTETICO
USR000559,53,PR,Curitiba,4306.14,40.17,BAIXA,8776.77,1,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TEST,SINTETICO
USR000560,27,ES,Serra,6208.28,37.3,MEDIA,21114.2,1,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR000561,54,ES,Vitoria,4265.29,40.19,BAIXA,2777.35,0,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000562,59,SP,Santos,3555.56,3.67,ALTA,30607.89,1,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR000563,22,PR,Maringa,2944.6,44.79,MEDIA,10691.05,2,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR000564,37,CE,Fortaleza,12077.32,21.02,MEDIA,22717.23,1,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR000565,45,BA,Salvador,5901.9,3.2,ALTA,55946.77,2,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR000566,42,DF,Brasilia,7116.3,16.74,MEDIA,58803.95,2,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR000567,43,RS,Porto Alegre,3566.42,70.97,BAIXA,1274.82,2,COMPRAR_IMOVEL,EM_RISCO,TRAIN,SINTETICO
USR000568,27,RJ,Rio de Janeiro,2718.44,33.52,MEDIA,8452.02,0,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000569,27,PE,Jaboatao,6506.32,5.58,ALTA,44369.2,2,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR000570,56,GO,Goiania,6163.24,9.85,MEDIA,24520.7,1,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR000571,18,DF,Brasilia,5139.51,32.81,MEDIA,13134.45,3,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000572,31,RJ,Rio de Janeiro,8476.69,29.1,BAIXA,21202.04,0,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR000573,39,PE,Recife,6400.38,9.06,ALTA,36087.05,1,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR000574,32,DF,Brasilia,5546.27,22.15,ALTA,33501.81,0,VIAGEM,SAUDAVEL,VALIDATION,SINTETICO
USR000575,46,DF,Brasilia,4959.33,37.12,BAIXA,5458.07,0,APOSENTADORIA,EM_OBSERVACAO,VALIDATION,SINTETICO
USR000576,32,MG,Juiz de Fora,5264.39,17.39,ALTA,22565.86,2,ORGANIZAR_ORCAMENTO,SAUDAVEL,VALIDATION,SINTETICO
USR000577,34,GO,Aparecida de Goiania,6515.88,13.27,MEDIA,56385.05,1,RESERVA_EMERGENCIA,SAUDAVEL,TEST,SINTETICO
USR000578,56,PR,Maringa,2268.42,37.07,MEDIA,2447.97,1,COMPRAR_IMOVEL,EM_OBSERVACAO,TEST,SINTETICO
USR000579,42,GO,Goiania,3507.93,62.47,NUNCA,252.98,4,RESERVA_EMERGENCIA,EM_RISCO,TEST,SINTETICO
USR000580,54,RS,Porto Alegre,3455.53,1.93,ALTA,32555.31,1,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR000581,47,RJ,Niteroi,2257.67,23.45,BAIXA,6290.71,1,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000582,48,BA,Feira de Santana,12385.87,18.81,ALTA,72872.57,3,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR000583,37,SP,Sorocaba,4188.04,23.8,BAIXA,2226.95,0,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR000584,25,CE,Juazeiro do Norte,5935.13,31.53,BAIXA,13434.5,0,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000585,32,SC,Blumenau,2238.47,33.33,MEDIA,8710.87,0,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR000586,26,CE,Juazeiro do Norte,6119.89,46.22,NUNCA,18.18,1,ORGANIZAR_ORCAMENTO,EM_RISCO,TRAIN,SINTETICO
USR000587,45,SP,Sao Paulo,4032.31,72.55,NUNCA,3742.47,2,COMPRAR_IMOVEL,EM_RISCO,TRAIN,SINTETICO
USR000588,51,SC,Joinville,2419.53,48.3,BAIXA,1381.14,4,RESERVA_EMERGENCIA,EM_RISCO,TRAIN,SINTETICO
USR000589,35,ES,Cariacica,3333.49,19.23,ALTA,22699.13,1,APOSENTADORIA,SAUDAVEL,TRAIN,SINTETICO
USR000590,21,PE,Olinda,1866.62,8.65,ALTA,6514.84,2,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR000591,39,SP,Sao Paulo,7174.62,9.93,ALTA,70552.75,2,APOSENTADORIA,SAUDAVEL,TRAIN,SINTETICO
USR000592,40,PE,Recife,8780.8,12.43,ALTA,72505.92,1,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR000593,62,GO,Aparecida de Goiania,9867.09,1.35,ALTA,94318.57,2,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR000594,41,ES,Vila Velha,4787.67,57.84,BAIXA,2311.32,1,COMPRAR_IMOVEL,EM_RISCO,VALIDATION,SINTETICO
USR000595,38,BA,Salvador,9352.71,33.63,MEDIA,32430.72,2,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,VALIDATION,SINTETICO
USR000596,44,MG,Belo Horizonte,3346.98,42.35,MEDIA,11469.01,0,RESERVA_EMERGENCIA,EM_OBSERVACAO,VALIDATION,SINTETICO
USR000597,36,DF,Brasilia,2176.59,12.53,ALTA,10486.27,1,APOSENTADORIA,SAUDAVEL,TEST,SINTETICO
USR000598,22,BA,Feira de Santana,7387.62,9.33,MEDIA,56716.45,2,ORGANIZAR_ORCAMENTO,SAUDAVEL,TEST,SINTETICO
USR000599,18,DF,Brasilia,8728.97,22.0,BAIXA,23114.33,0,COMPRAR_IMOVEL,EM_OBSERVACAO,TEST,SINTETICO
USR000600,50,GO,Aparecida de Goiania,7776.71,23.46,ALTA,73307.22,2,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR000601,38,ES,Serra,6152.42,28.69,BAIXA,24551.58,0,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR000602,51,RJ,Duque de Caxias,4426.73,46.55,MEDIA,4971.69,1,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR000603,44,PE,Jaboatao,4961.97,1.65,MEDIA,48641.38,2,COMPRAR_IMOVEL,SAUDAVEL,TRAIN,SINTETICO
USR000604,24,CE,Fortaleza,4582.02,47.53,MEDIA,18309.07,2,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR000605,32,ES,Cariacica,9221.68,46.06,MEDIA,7094.33,0,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000606,36,GO,Aparecida de Goiania,1683.65,37.06,BAIXA,5773.02,2,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000607,63,BA,Vitoria da Conquista,2925.44,51.49,BAIXA,199.26,0,COMPRAR_IMOVEL,EM_RISCO,TRAIN,SINTETICO
USR000608,22,SP,Sorocaba,5088.23,27.39,MEDIA,5681.57,0,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000609,51,PE,Jaboatao,5250.98,38.76,MEDIA,7906.06,3,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR000610,35,CE,Caucaia,15029.56,53.93,BAIXA,10550.73,4,VIAGEM,EM_RISCO,TRAIN,SINTETICO
USR000611,32,SC,Blumenau,5994.38,17.26,ALTA,39170.04,4,COMPRAR_IMOVEL,SAUDAVEL,TRAIN,SINTETICO
USR000612,50,RS,Caxias do Sul,6393.58,70.86,NUNCA,310.64,3,COMPRAR_IMOVEL,EM_RISCO,TRAIN,SINTETICO
USR000613,18,GO,Anapolis,4767.14,29.07,MEDIA,7966.87,0,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000614,32,CE,Caucaia,1794.53,67.96,BAIXA,1530.83,1,QUITAR_DIVIDAS,EM_RISCO,VALIDATION,SINTETICO
USR000615,29,ES,Cariacica,3108.32,9.84,ALTA,29367.92,3,VIAGEM,SAUDAVEL,VALIDATION,SINTETICO
USR000616,63,RS,Pelotas,4001.93,34.95,MEDIA,10799.82,2,VIAGEM,EM_OBSERVACAO,VALIDATION,SINTETICO
USR000617,53,RJ,Niteroi,4598.89,69.67,NUNCA,342.89,1,QUITAR_DIVIDAS,EM_RISCO,TEST,SINTETICO
USR000618,25,CE,Caucaia,4550.72,28.13,MEDIA,10077.74,4,VIAGEM,EM_OBSERVACAO,TEST,SINTETICO
USR000619,33,MG,Belo Horizonte,7527.88,42.58,MEDIA,18475.56,3,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TEST,SINTETICO
USR000620,60,SC,Blumenau,6181.67,74.72,BAIXA,856.59,0,RESERVA_EMERGENCIA,EM_RISCO,TRAIN,SINTETICO
USR000621,47,SP,Santos,3013.51,34.46,MEDIA,8010.13,0,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR000622,38,CE,Juazeiro do Norte,7884.93,39.24,BAIXA,22855.34,4,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR000623,48,BA,Feira de Santana,2559.14,2.2,MEDIA,8192.77,0,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR000624,35,GO,Aparecida de Goiania,3018.78,73.97,NUNCA,520.26,1,VIAGEM,EM_RISCO,TRAIN,SINTETICO
USR000625,47,MG,Belo Horizonte,4174.96,46.3,MEDIA,2821.47,2,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000626,46,ES,Vila Velha,12629.32,20.29,MEDIA,37073.9,2,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR000627,32,DF,Brasilia,1400.0,46.45,MEDIA,1827.96,3,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000628,31,MG,Juiz de Fora,2541.9,40.24,MEDIA,1563.84,0,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000629,54,SC,Joinville,8299.93,11.65,MEDIA,31478.71,1,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR000630,31,GO,Aparecida de Goiania,5281.15,19.27,MEDIA,3879.75,3,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000631,35,PE,Olinda,2800.22,11.7,ALTA,13655.68,3,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR000632,43,MG,Belo Horizonte,5909.9,22.26,MEDIA,3835.77,3,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR000633,29,ES,Cariacica,5682.44,45.77,MEDIA,7186.8,2,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000634,48,RJ,Duque de Caxias,11213.27,11.83,MEDIA,70315.38,2,COMPRAR_IMOVEL,SAUDAVEL,VALIDATION,SINTETICO
USR000635,31,RS,Pelotas,3288.2,49.79,BAIXA,1488.63,3,VIAGEM,EM_RISCO,VALIDATION,SINTETICO
USR000636,35,CE,Caucaia,3239.48,46.41,BAIXA,9849.54,1,COMPRAR_IMOVEL,EM_OBSERVACAO,VALIDATION,SINTETICO
USR000637,41,CE,Caucaia,2925.96,17.49,MEDIA,16115.7,0,VIAGEM,SAUDAVEL,TEST,SINTETICO
USR000638,27,DF,Brasilia,5716.47,13.28,ALTA,29111.36,2,RESERVA_EMERGENCIA,SAUDAVEL,TEST,SINTETICO
USR000639,33,SP,Campinas,5496.8,2.11,ALTA,24730.82,0,ORGANIZAR_ORCAMENTO,SAUDAVEL,TEST,SINTETICO
USR000640,42,RJ,Duque de Caxias,4536.49,4.63,MEDIA,21823.11,3,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR000641,18,DF,Brasilia,4589.77,26.81,MEDIA,9492.7,1,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR000642,28,GO,Anapolis,3898.58,38.76,MEDIA,4101.68,2,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000643,40,CE,Caucaia,2908.35,23.6,MEDIA,1529.81,1,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000644,33,SC,Blumenau,9372.75,48.29,BAIXA,2293.82,2,VIAGEM,EM_RISCO,TRAIN,SINTETICO
USR000645,36,ES,Vila Velha,7639.29,33.3,BAIXA,22700.25,1,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR000646,43,ES,Cariacica,7931.73,48.68,NUNCA,5545.63,1,APOSENTADORIA,EM_RISCO,TRAIN,SINTETICO
USR000647,50,SC,Joinville,8924.93,27.87,MEDIA,19825.18,0,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000648,44,GO,Goiania,7007.1,20.31,MEDIA,17736.89,0,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR000649,41,SP,Sorocaba,4282.31,18.13,MEDIA,16785.01,1,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR000650,45,CE,Juazeiro do Norte,4933.96,26.18,BAIXA,15444.77,0,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR000651,18,RS,Caxias do Sul,7643.04,1.28,ALTA,26819.54,0,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR000652,32,GO,Goiania,6083.98,15.56,ALTA,47986.35,0,COMPRAR_IMOVEL,SAUDAVEL,TRAIN,SINTETICO
USR000653,24,PE,Recife,2704.93,21.14,MEDIA,13806.87,0,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR000654,23,GO,Anapolis,4041.05,10.48,ALTA,27827.45,2,RESERVA_EMERGENCIA,SAUDAVEL,VALIDATION,SINTETICO
USR000655,28,RS,Caxias do Sul,1416.42,52.16,BAIXA,1397.37,3,ORGANIZAR_ORCAMENTO,EM_RISCO,VALIDATION,SINTETICO
USR000656,59,DF,Brasilia,3938.08,27.86,BAIXA,3218.32,0,RESERVA_EMERGENCIA,EM_OBSERVACAO,VALIDATION,SINTETICO
USR000657,34,DF,Brasilia,8067.69,18.05,MEDIA,8598.27,1,COMPRAR_IMOVEL,EM_OBSERVACAO,TEST,SINTETICO
USR000658,40,ES,Serra,3396.74,21.84,MEDIA,15004.04,0,COMPRAR_IMOVEL,SAUDAVEL,TEST,SINTETICO
USR000659,32,ES,Serra,4062.65,56.26,BAIXA,1427.31,0,APOSENTADORIA,EM_RISCO,TEST,SINTETICO
USR000660,45,SC,Joinville,5742.54,4.61,MEDIA,45465.96,1,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR000661,26,DF,Brasilia,4993.48,19.11,BAIXA,17032.23,2,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR000662,30,CE,Fortaleza,5629.94,65.06,BAIXA,1178.3,2,QUITAR_DIVIDAS,EM_RISCO,TRAIN,SINTETICO
USR000663,55,CE,Caucaia,4256.87,56.56,BAIXA,784.91,3,ORGANIZAR_ORCAMENTO,EM_RISCO,TRAIN,SINTETICO
USR000664,21,PR,Maringa,6124.01,23.48,MEDIA,20394.38,0,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR000665,45,CE,Juazeiro do Norte,3136.87,40.74,BAIXA,1798.61,1,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000666,45,SP,Sorocaba,1826.09,2.02,ALTA,11503.59,2,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR000667,47,BA,Vitoria da Conquista,5985.65,40.52,MEDIA,12381.16,0,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR000668,18,DF,Brasilia,5661.8,21.92,BAIXA,10245.64,0,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR000669,27,GO,Goiania,1972.93,25.93,MEDIA,5424.82,1,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR000670,40,BA,Feira de Santana,3490.89,45.74,MEDIA,3181.46,0,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR000671,29,RS,Pelotas,3066.27,47.26,MEDIA,3450.43,0,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000672,18,RJ,Niteroi,2188.98,20.84,MEDIA,8569.02,2,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000673,44,PE,Recife,5054.69,48.62,BAIXA,195.93,1,VIAGEM,EM_RISCO,TRAIN,SINTETICO
USR000674,43,BA,Salvador,4642.83,25.6,BAIXA,10548.04,3,QUITAR_DIVIDAS,EM_OBSERVACAO,VALIDATION,SINTETICO
USR000675,22,SC,Blumenau,5766.67,29.64,MEDIA,7181.39,1,VIAGEM,EM_OBSERVACAO,VALIDATION,SINTETICO
USR000676,27,BA,Feira de Santana,1634.5,22.42,ALTA,8054.25,0,COMPRAR_IMOVEL,SAUDAVEL,VALIDATION,SINTETICO
USR000677,43,CE,Juazeiro do Norte,7785.69,39.46,MEDIA,8499.89,0,QUITAR_DIVIDAS,EM_OBSERVACAO,TEST,SINTETICO
USR000678,56,ES,Cariacica,2765.06,68.27,NUNCA,2381.59,0,ORGANIZAR_ORCAMENTO,EM_RISCO,TEST,SINTETICO
USR000679,42,ES,Serra,6451.94,27.33,MEDIA,21047.99,2,RESERVA_EMERGENCIA,EM_OBSERVACAO,TEST,SINTETICO
USR000680,47,RS,Pelotas,2577.77,34.32,BAIXA,9741.63,1,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000681,23,CE,Juazeiro do Norte,16978.14,62.62,BAIXA,9743.07,0,COMPRAR_IMOVEL,EM_RISCO,TRAIN,SINTETICO
USR000682,22,MG,Juiz de Fora,7111.68,71.5,NUNCA,5941.12,1,COMPRAR_IMOVEL,EM_RISCO,TRAIN,SINTETICO
USR000683,23,PE,Olinda,2768.61,65.54,NUNCA,122.95,3,APOSENTADORIA,EM_RISCO,TRAIN,SINTETICO
USR000684,58,PR,Curitiba,4099.0,29.54,MEDIA,4582.01,0,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR000685,39,SC,Blumenau,2662.5,77.44,BAIXA,2460.08,0,ORGANIZAR_ORCAMENTO,EM_RISCO,TRAIN,SINTETICO
USR000686,21,BA,Salvador,5352.03,16.57,MEDIA,48950.29,0,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR000687,31,PR,Curitiba,5542.42,47.13,BAIXA,7112.45,0,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR000688,38,SC,Joinville,4839.48,7.83,MEDIA,29744.03,1,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR000689,42,BA,Vitoria da Conquista,3088.03,40.56,MEDIA,6169.74,2,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR000690,18,GO,Anapolis,17413.38,42.57,MEDIA,20187.06,0,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR000691,36,SC,Joinville,1752.37,12.53,ALTA,13461.17,0,COMPRAR_IMOVEL,SAUDAVEL,TRAIN,SINTETICO
USR000692,39,DF,Brasilia,7397.97,28.56,MEDIA,8739.72,0,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000693,23,SC,Blumenau,6007.66,77.98,BAIXA,616.81,1,COMPRAR_IMOVEL,EM_RISCO,TRAIN,SINTETICO
USR000694,64,RS,Pelotas,3487.02,41.48,MEDIA,6123.08,1,VIAGEM,EM_OBSERVACAO,VALIDATION,SINTETICO
USR000695,51,BA,Salvador,2579.17,16.18,MEDIA,15191.91,0,VIAGEM,SAUDAVEL,VALIDATION,SINTETICO
USR000696,42,BA,Salvador,6430.57,19.92,MEDIA,16397.88,3,QUITAR_DIVIDAS,EM_OBSERVACAO,VALIDATION,SINTETICO
USR000697,23,GO,Anapolis,3693.22,61.4,NUNCA,1887.53,0,COMPRAR_IMOVEL,EM_RISCO,TEST,SINTETICO
USR000698,54,DF,Brasilia,5497.47,23.58,MEDIA,49554.7,1,VIAGEM,SAUDAVEL,TEST,SINTETICO
USR000699,42,GO,Aparecida de Goiania,5105.31,55.82,BAIXA,1779.31,3,ORGANIZAR_ORCAMENTO,EM_RISCO,TEST,SINTETICO
USR000700,30,PR,Londrina,3351.17,29.94,MEDIA,5877.52,2,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR000701,47,DF,Brasilia,6285.35,22.16,MEDIA,58063.82,0,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR000702,46,RJ,Duque de Caxias,5467.83,33.66,MEDIA,10035.47,3,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR000703,43,ES,Vitoria,3164.48,33.69,MEDIA,12618.81,1,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000704,37,SC,Blumenau,5172.1,26.68,BAIXA,13409.59,0,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000705,56,PE,Olinda,8223.48,24.26,MEDIA,11893.83,0,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR000706,23,CE,Fortaleza,4293.32,19.78,BAIXA,5177.57,2,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR000707,51,PR,Londrina,2651.91,7.76,MEDIA,15499.04,0,COMPRAR_IMOVEL,SAUDAVEL,TRAIN,SINTETICO
USR000708,60,PR,Maringa,2072.07,39.63,MEDIA,2302.83,0,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000709,25,BA,Salvador,6664.04,46.28,BAIXA,14390.49,1,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000710,26,PE,Olinda,9412.79,19.25,BAIXA,15788.82,0,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000711,40,PR,Curitiba,2058.0,13.48,MEDIA,19738.08,0,APOSENTADORIA,SAUDAVEL,TRAIN,SINTETICO
USR000712,32,BA,Feira de Santana,5139.47,27.05,MEDIA,19778.35,2,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR000713,34,DF,Brasilia,9972.64,54.51,BAIXA,6578.23,0,APOSENTADORIA,EM_RISCO,TRAIN,SINTETICO
USR000714,39,GO,Anapolis,16417.6,21.78,ALTA,55791.22,0,QUITAR_DIVIDAS,SAUDAVEL,VALIDATION,SINTETICO
USR000715,32,CE,Fortaleza,10990.66,23.81,MEDIA,47494.12,2,QUITAR_DIVIDAS,SAUDAVEL,VALIDATION,SINTETICO
USR000716,35,MG,Belo Horizonte,5552.33,16.28,MEDIA,17697.44,1,RESERVA_EMERGENCIA,SAUDAVEL,VALIDATION,SINTETICO
USR000717,52,GO,Anapolis,5168.46,29.56,MEDIA,17237.05,1,VIAGEM,EM_OBSERVACAO,TEST,SINTETICO
USR000718,35,SC,Florianopolis,4123.03,31.92,MEDIA,10623.51,1,QUITAR_DIVIDAS,EM_OBSERVACAO,TEST,SINTETICO
USR000719,18,BA,Salvador,5222.4,39.15,BAIXA,2984.98,1,QUITAR_DIVIDAS,EM_RISCO,TEST,SINTETICO
USR000720,47,GO,Anapolis,3143.56,22.22,BAIXA,6706.3,0,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000721,35,ES,Vitoria,2144.47,20.79,MEDIA,5176.49,0,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR000722,48,DF,Brasilia,1987.94,29.74,MEDIA,1410.7,2,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR000723,38,DF,Brasilia,5429.17,46.7,MEDIA,3398.45,2,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000724,32,MG,Uberlandia,5860.45,62.47,BAIXA,4252.89,2,APOSENTADORIA,EM_RISCO,TRAIN,SINTETICO
USR000725,45,SP,Sorocaba,12579.36,14.33,MEDIA,102965.39,3,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR000726,24,BA,Salvador,3206.26,42.19,MEDIA,1678.18,0,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000727,55,SC,Joinville,3313.43,25.81,MEDIA,3970.02,2,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR000728,19,PR,Curitiba,3713.42,80.66,NUNCA,3575.55,0,COMPRAR_IMOVEL,EM_RISCO,TRAIN,SINTETICO
USR000729,37,BA,Feira de Santana,5136.8,36.93,BAIXA,3156.39,1,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR000730,49,SP,Sao Paulo,3438.51,50.17,BAIXA,231.8,0,ORGANIZAR_ORCAMENTO,EM_RISCO,TRAIN,SINTETICO
USR000731,20,DF,Brasilia,6248.74,3.72,ALTA,51123.57,1,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR000732,23,RS,Pelotas,5107.6,23.49,ALTA,20020.52,2,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR000733,45,CE,Juazeiro do Norte,4749.15,42.62,NUNCA,3570.28,2,APOSENTADORIA,EM_RISCO,TRAIN,SINTETICO
USR000734,40,ES,Vila Velha,2456.98,21.45,ALTA,19864.31,1,RESERVA_EMERGENCIA,SAUDAVEL,VALIDATION,SINTETICO
USR000735,48,PR,Maringa,3191.03,1.19,MEDIA,14887.17,2,COMPRAR_IMOVEL,SAUDAVEL,VALIDATION,SINTETICO
USR000736,18,CE,Fortaleza,6700.67,52.78,NUNCA,4567.06,1,QUITAR_DIVIDAS,EM_RISCO,VALIDATION,SINTETICO
USR000737,42,BA,Feira de Santana,5435.46,63.41,BAIXA,1956.54,2,ORGANIZAR_ORCAMENTO,EM_RISCO,TEST,SINTETICO
USR000738,38,PR,Curitiba,7771.25,23.93,MEDIA,8413.59,3,APOSENTADORIA,EM_OBSERVACAO,TEST,SINTETICO
USR000739,37,SC,Blumenau,1638.91,37.38,MEDIA,6047.86,0,COMPRAR_IMOVEL,EM_OBSERVACAO,TEST,SINTETICO
USR000740,38,ES,Vitoria,2672.63,28.72,BAIXA,3052.42,2,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR000741,33,PE,Recife,13701.46,41.95,BAIXA,6058.88,1,RESERVA_EMERGENCIA,EM_RISCO,TRAIN,SINTETICO
